OID_,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Field1,stop_id,Main_Stree,Cross_Stre,Stop_Lat,Stop_Lon,Routes_Fin,Direction_,NAME,NAME_1,CLASS,CNTY_FIPS,FID_1,PLACEFIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI
8481,1,8482,1,8482,8482,905483,N SHALLOWFORD RD,PEACHFORD RD,33.923470000000002,-84.306675999999996,103,NB/EB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8482,1,8483,1,8483,8483,905484,N SHALLOWFORD RD,4500,33.924919000000003,-84.308076999999997,103,NB/EB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8483,1,8484,1,8484,8484,905485,N SHALLOWFORD RD,PERNOSHALL CT,33.925533999999999,-84.308914000000001,103,SB/WB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8484,1,8485,1,8485,8485,905491,FAIRLANE DR NW,FAIRLOCK LN NW,33.766525000000001,-84.507790000000000,856,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8485,1,8486,1,8486,8486,905492,FAIRLANE DR NW,FAIRBURN RD NW,33.766899000000002,-84.500107000000000,856,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8486,1,8487,1,8487,8487,905493,FAIRBURN RD NW,COLLIER DR NW,33.768903999999999,-84.500056999999998,856,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8487,1,8488,1,8488,8488,905495,COLLIER DR NW,COLLIER CT NW,33.767932999999999,-84.497032000000004,"850, 856","SB/WB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8488,1,8489,1,8489,8489,905499,VERBENA ST NW,PENELOPE ST NW,33.755087000000003,-84.457344000000006,867,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8489,1,8490,1,8490,8490,905500,CARVER DR NW,DAHLIA AVE NW,33.759897000000002,-84.462202000000005,867,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8490,1,8491,1,8491,8491,905501,TIGER FLOWERS DR NW,JOE LOUIS DR NW,33.760975000000002,-84.460494999999995,867,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8491,1,8492,1,8492,8492,905502,TIGER FLOWERS DR NW,2269,33.761001999999998,-84.462684999999993,867,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8492,1,8493,1,8493,8493,905503,TIGER FLOWERS DR NW,2219,33.760784000000001,-84.463729999999998,867,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8493,1,8494,1,8494,8494,905505,N DECATUR RD,SCOTT BLVD,33.793225000000000,-84.289167000000006,36,SB/WB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8494,1,8495,1,8495,8495,905508,DORAVILLE STATION,NA,33.902424000000003,-84.280467000000002,"25, 25, 39, 39, 104, 104, 124, 124, 133, 133","SB/WB, NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, NB/EB, SB/WB",DeKalb,Doraville,city,089,11496,1323536,12222,6,2489.199999999999818,4.910000000000000
8495,1,8496,1,8496,8496,905509,PEACHTREE INDUSTRIAL BLVD,JOHNSON FERRY RD,33.885612000000002,-84.315807000000007,25,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8496,1,8497,1,8497,8497,905514,CHAMBLEE STATION - EAST LOOP,NA,33.887675000000002,-84.305038999999994,"19, 19, 47, 47, 126, 126","NB/EB, SB/WB, SB/WB, NB/EB, NB/EB, SB/WB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8497,1,8498,1,8498,8498,905515,CHAMBLEE STATION - WEST LOOP,NA,33.888494999999999,-84.305503999999999,"103, 103, 132, 132, 825, 825","NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, SB/WB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8498,1,8499,1,8499,8499,905516,HUGH HOWELL RD,TUCKER IND RD,33.849131999999997,-84.203186000000002,121,SB/WB,DeKalb,Tucker,city,089,11280,1377652,35653,6,1760.599999999999909,20.250000000000000
8499,1,8500,1,8500,8500,905517,HUGH HOWELL RD,FULLER WAY,33.850191000000002,-84.206461000000004,121,SB/WB,DeKalb,Tucker,city,089,11280,1377652,35653,6,1760.599999999999909,20.250000000000000
8500,1,8501,1,8501,8501,905521,HOWELL MILL RD,3193,33.841735999999997,-84.427569000000005,12,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8501,1,8502,0,8502,8502,905522,CHAMBLEE TUCKER RD,ALTON RD,33.880747000000000,-84.262274000000005,126,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8502,1,8503,1,8503,8503,905523,PIEDMONT RD NE,3565,33.850920000000002,-84.378984000000003,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8503,1,8504,1,8504,8504,905524,PIEDMONT RD NE,HABERSHAM RD NE,33.852924000000002,-84.381052999999994,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8504,1,8505,1,8505,8505,905526,PIEDMONT RD NE,PEACHTREE RD NE,33.844399000000003,-84.371807000000004,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8505,1,8506,1,8506,8506,905528,ROSWELL RD NE,SHELDON DR NE,33.860557999999997,-84.380415999999997,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8506,1,8507,1,8507,8507,905529,ROSWELL RD NE,RICKENBACKER DR NE,33.870187999999999,-84.380989000000000,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8507,1,8508,0,8508,8508,905530,SHALLOWFORD RD NE,BRIARLAKE CT NE,33.862685999999997,-84.287306000000001,133,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8508,1,8509,1,8509,8509,905535,BUFORD HWY NE,BRAGG ST,33.868910000000000,-84.299768999999998,39,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8509,1,8510,1,8510,8510,905538,CHAMBLEE TUCKER RD,W HOSPITAL AVE,33.885731000000000,-84.294585999999995,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8510,1,8511,1,8511,8511,905539,CHAMBLEE TUCKER RD,CATALINA DR,33.885751999999997,-84.297869000000006,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8511,1,8512,1,8512,8512,905540,BUFORD HWY,CHAMBLEE TUCKER RD,33.884881999999998,-84.288820000000001,39,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8512,1,8513,1,8513,8513,905541,CHAMBLEE TUCKER RD,BUFORD HWY,33.885860999999998,-84.287856000000005,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8513,1,8514,0,8514,8514,905542,CHAMBLEE TUCKER RD,MERCER UNIVERSI,33.877490999999999,-84.270062999999993,126,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8514,1,8515,1,8515,8515,905543,CHAMBLEE TUCKER RD,ASCOT CT,33.881799000000001,-84.277388000000002,"47, 126","NB/EB, SB/WB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8515,1,8516,0,8516,8516,905544,CHAMBLEE TUCKER RD,NORTHCREST RD,33.885533000000002,-84.247842000000006,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8516,1,8517,1,8517,8517,905552,N DECATUR RD,BLACKMON DR,33.792811999999998,-84.288342000000000,36,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8517,1,8518,1,8518,8518,905553,N DECATUR RD,PRINCETON WAY,33.792059999999999,-84.311779999999999,36,SB/WB,DeKalb,Druid Hills,Census Designated Place,089,11775,1324264,9601,5,3232.699999999999818,2.970000000000000
8518,1,8519,1,8519,8519,905554,WINN WAY,440,33.786535000000001,-84.279414000000003,117,SB/WB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8519,1,8520,1,8520,8520,905555,WINN WAY,IRVIN WAY,33.788791000000003,-84.279445999999993,117,SB/WB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8520,1,8521,1,8521,8521,905556,WINN WAY,IRVIN WAY,33.788933999999998,-84.279370000000000,117,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8521,1,8522,0,8522,8522,905557,ROCKBRIDGE RD,HAMBRICK RD,33.787300000000002,-84.212456000000003,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8522,1,8523,0,8523,8523,905558,ROCKBRIDGE RD,RAYS RD,33.786915000000000,-84.217674000000002,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8523,1,8524,0,8524,8524,905559,ROCKBRIDGE RD,KENRIDGE CIR,33.786205000000002,-84.222297999999995,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8524,1,8525,1,8525,8525,905561,WINN WAY,BILL THRASHER DR,33.789830000000002,-84.279820000000001,117,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8525,1,8526,1,8526,8526,905562,N DECATUR RD,SUZANNE DR,33.793512999999997,-84.293996000000007,36,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8526,1,8527,0,8527,8527,905563,ROCKBRIDGE RD,KENRIDGE CIR,33.786014999999999,-84.222392999999997,117,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8527,1,8528,0,8528,8528,905564,ROCKBRIDGE RD,ALLGOOD RD,33.786960000000001,-84.208690000000004,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8528,1,8529,0,8529,8529,905565,ROCKBRIDGE RD,N INDIAN CREEK DR,33.786349999999999,-84.235320000000002,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8529,1,8530,0,8530,8530,905566,N INDIAN CREEK DR,ROCKBRIDGE RD,33.785257999999999,-84.236825999999994,125,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8530,1,8531,1,8531,8531,905573,BRIARWOOD RD,KEYS CROSSING,33.847009999999997,-84.328299999999999,47,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8531,1,8532,1,8532,8532,905574,BRIARWOOD RD,PINE CONE LN,33.847969999999997,-84.329279999999997,47,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8532,1,8533,1,8533,8533,905575,BRIARWOOD RD,BRIARWOOD WAY,33.848972000000003,-84.330568000000000,47,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8533,1,8534,1,8534,8534,905577,ROSWELL RD NE,MIDVALE DR NE,33.872971000000000,-84.380970000000005,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8534,1,8535,1,8535,8535,905578,ROSWELL RD NE,WIEUCA RD NE,33.875270999999998,-84.380611999999999,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8535,1,8536,1,8536,8536,905579,ROSWELL RD NE,DILBECK PL NW,33.877285000000001,-84.379763999999994,5,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8536,1,8537,1,8537,8537,905580,ROSWELL RD NE,MIDVALE DR NE,33.873007000000001,-84.381089000000003,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8537,1,8538,1,8538,8538,905587,PEACHTREE RD NE,HERMANCE DR NE,33.871536999999996,-84.332355000000007,25,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8538,1,8539,1,8539,8539,905588,PEACHTREE RD,LANIER DR,33.873621000000000,-84.330439999999996,25,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8539,1,8540,1,8540,8540,905589,CHAMBLEE TUCKER RD,DEKALB TECH PKWY,33.880608000000002,-84.275155999999996,"47, 126","SB/WB, NB/EB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8540,1,8541,1,8541,8541,905590,CHAMBLEE TUCKER RD,HOLIDAY PL,33.882409000000003,-84.279576000000006,"47, 126","SB/WB, NB/EB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8541,1,8542,1,8542,8542,905591,CHAMBLEE TUCKER RD,SHALLOWFORD RD,33.885606000000003,-84.285150000000002,126,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8542,1,8543,1,8543,8543,905592,CHAMBLEE TUCKER RD,2331,33.885635000000001,-84.294405999999995,126,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8543,1,8544,1,8544,8544,905594,CHAMBLEE DUNWOODY RD,W HOSPITAL AVE,33.891748000000000,-84.294240000000002,47,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8544,1,8545,1,8545,8545,905595,CHAMBLEE DUNWOODY RD,CUMBERLAND DR,33.891621999999998,-84.292225999999999,47,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8545,1,8546,1,8546,8546,905596,N SHALLOWFORD RD,COMMODORE DR,33.917577000000001,-84.303805999999994,103,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8546,1,8547,1,8547,8547,905597,SHALLOWFORD RD,SAVOY DR,33.919663000000000,-84.305014999999997,103,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8547,1,8548,1,8548,8548,905598,N SHALLOWFORD RD,SAVOY DR,33.919688999999998,-84.304938000000007,103,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8548,1,8549,1,8549,8549,905599,N SHALLOWFORD RD,COTILLION DR,33.921165999999999,-84.305428000000006,103,NB/EB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8549,1,8550,1,8550,8550,905600,N SHALLOWFORD RD,PERNOSHALL CT,33.925749000000003,-84.308946000000006,103,NB/EB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8550,1,8551,1,8551,8551,905601,DUNWOODY PARK,N SHALLOWFORD RD,33.926071000000000,-84.310962000000004,103,NB/EB,DeKalb,Dunwoody,city,089,11379,1324768,49224,6,3715.000000000000000,13.250000000000000
8551,1,8552,1,8552,8552,905608,CHAMBLEE TUCKER RD,HOOD AVE,33.885761000000002,-84.300506999999996,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8552,1,8553,1,8553,8553,905609,CHAMBLEE TUCKER RD,WATKINS AVE,33.885776999999997,-84.303359999999998,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8553,1,8554,1,8554,8554,905610,CHAMBLEE TUCKER RD,NEW PEACHTREE R,33.885818000000000,-84.305000000000007,126,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8554,1,8555,1,8555,8555,905611,E PONCE DE LEON AVE,MARKET ST,33.809417000000003,-84.239867000000004,120,NB/EB,DeKalb,Clarkston,city,089,11495,1316544,12525,6,6881.899999999999636,1.820000000000000
8555,1,8556,1,8556,8556,905613,E PONCE DE LEON AVE,N INDIAN CREEK DR,33.807091000000000,-84.241949000000005,120,SB/WB,DeKalb,Clarkston,city,089,11495,1316544,12525,6,6881.899999999999636,1.820000000000000
8556,1,8557,1,8557,8557,905620,HARWELL RD NW,DOGWOOD DR NW,33.780673000000000,-84.494862999999995,853,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8557,1,8558,1,8558,8558,905624,JOSEPH E BOONE BLVD,SPELLMAN ST NW,33.763540999999996,-84.453639999999993,51,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8558,1,8559,1,8559,8559,905625,DONALD L HOLLOWELL PKY,WOODMERE DR NW,33.781680999999999,-84.484674999999996,"50, 853","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8559,1,8560,1,8560,8560,905626,ROSWELL RD NE,WIEUCA RD NE,33.875137000000002,-84.380775000000000,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8560,1,8561,1,8561,8561,905627,ROSWELL RD NE,WINDSOR PKWY NE,33.879244999999997,-84.379733000000002,5,NB/EB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
8561,1,8562,1,8562,8562,905629,ROSWELL RD NE,MYSTIC PL NE,33.882970000000000,-84.379940000000005,5,NB/EB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
8562,1,8563,1,8563,8563,905631,BUFORD HWY,CHAMBLEE TUCKER RD,33.885544000000003,-84.288220999999993,39,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8563,1,8564,1,8564,8564,905632,BUFORD HWY NE,SHALLOWFORD TER,33.877097999999997,-84.292869999999994,39,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8564,1,8565,1,8565,8565,905633,BUFORD HWY NE,4725,33.879168999999997,-84.291640999999998,39,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8565,1,8566,1,8566,8566,905634,BUFORD HWY NE,BEVERLY HILLS DR,33.881659999999997,-84.290329000000000,39,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8566,1,8567,1,8567,8567,905635,CHAMBLEE DUNWOODY RD,BUFORD HWY NE,33.889355999999999,-84.286934000000002,47,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8567,1,8568,1,8568,8568,905640,SHALLOWFORD RD NE,CHAMBLEE TUCKER RD,33.886187000000000,-84.285105999999999,133,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8568,1,8569,1,8569,8569,905641,SHALLOWFORD RD NE,LA VENTURE DR,33.883744000000000,-84.284932999999995,133,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8569,1,8570,1,8570,8570,905644,ROSWELL RD NE,RICKENBACKER DR NE,33.870358000000003,-84.381108999999995,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8570,1,8571,1,8571,8571,905645,ROSWELL RD NE,LE BRUN RD,33.860334000000002,-84.380557999999994,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8571,1,8572,1,8572,8572,905646,ROSWELL RD NE,LE BRUN RD NE,33.861167000000002,-84.380449999999996,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8572,1,8573,1,8573,8573,905647,ROSWELL RD NE,LAUREL FOREST CIR,33.862509000000003,-84.380275999999995,5,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8573,1,8574,1,8574,8574,905648,PEACHTREE RD NE,3393,33.849046000000001,-84.363944000000004,110,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8574,1,8575,1,8575,8575,905650,CHAMBLEE TUCKER RD,FLIGHTWAY DR,33.885590999999998,-84.297770999999997,126,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8575,1,8576,1,8576,8576,905651,CHAMBLEE TUCKER RD,ASCOT CT,33.881771999999998,-84.277573000000004,"47, 126","SB/WB, NB/EB",DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8576,1,8577,0,8577,8577,905652,HENDERSON MILL RD,ASHWOOD LN,33.879027000000001,-84.248317000000000,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8577,1,8578,0,8578,8578,905653,HENDERSON MILL RD,CHAMBLEE TUCKER RD,33.881977999999997,-84.245450000000005,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8578,1,8579,0,8579,8579,905654,HENDERSON MILL RD,SHABROMAT WAY,33.877597000000002,-84.251214000000004,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
8579,1,8580,1,8580,8580,905662,BRIARWOOD RD,1433,33.849580000000003,-84.332040000000006,47,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8580,1,8581,1,8581,8581,905666,LENOX STATION,NA,33.845244999999998,-84.358006000000003,"27, 27","SB/WB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8581,1,8582,1,8582,8582,905667,DONALD L HOLLOWELL PKY,WOODMERE DR,33.781851000000003,-84.484904000000000,"50, 853","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8582,1,8583,1,8583,8583,905669,WINN WAY,BILL THRASHER DR,33.789990000000003,-84.279989000000000,117,SB/WB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8583,1,8584,1,8584,8584,905670,WINN WAY,N DECATUR RD,33.792459999999998,-84.281120000000001,117,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8584,1,8585,1,8585,8585,905671,WINN WAY,RUFUS EVANS DR,33.791656000000003,-84.280771000000001,117,NB/EB,DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8585,1,8586,1,8586,8586,905675,N DECATUR RD,2806,33.793616999999998,-84.278366000000005,"117, 123","SB/WB, SB/WB",DeKalb,North Decatur,Census Designated Place,089,11811,1356112,18202,6,3707.099999999999909,4.910000000000000
8586,1,8587,1,8587,8587,905676,E PONCE DE LEON AVE,MONTREAL RD,33.810597999999999,-84.239092999999997,120,NB/EB,DeKalb,Clarkston,city,089,11495,1316544,12525,6,6881.899999999999636,1.820000000000000
8587,1,8588,1,8588,8588,905677,E PONCE DE LEON AVE,SMITH ST,33.812351000000000,-84.237862000000007,120,NB/EB,DeKalb,Clarkston,city,089,11495,1316544,12525,6,6881.899999999999636,1.820000000000000
8588,1,8589,1,8589,8589,905679,E PONCE DE LEON AVE,MONTREAL RD,33.810589000000000,-84.239440999999999,120,SB/WB,DeKalb,Clarkston,city,089,11495,1316544,12525,6,6881.899999999999636,1.820000000000000
8589,1,8590,1,8590,8590,905682,NORTHSIDE PKY NW,3487,33.850192999999997,-84.430476999999996,12,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8590,1,8591,1,8591,8591,905683,NORTHSIDE PKY NW,3487,33.850211999999999,-84.430214000000007,12,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8591,1,8592,1,8592,8592,905684,NORTHSIDE PKY NW,3330,33.847368000000003,-84.429376000000005,12,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
8592,1,8593,1,8593,8593,905690,BRIARWOOD RD NE,BRIARWOOD WAY,33.848891999999999,-84.330545999999998,47,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8593,1,8594,1,8594,8594,905691,BRIARWOOD RD NE,PINE CONE LN NE,33.847943000000001,-84.329402999999999,47,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8594,1,8595,1,8595,8595,905692,BRIARWOOD RD NE,KEYS CROSSING,33.847110999999998,-84.328511000000006,47,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8595,1,8596,1,8596,8596,905693,BRIARWOOD RD NE,3446,33.845196000000001,-84.327607000000000,47,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8596,1,8597,1,8597,8597,905696,BUFORD HWY NE,KNOLL PL,33.845554000000000,-84.325681000000003,39,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8597,1,8598,1,8598,8598,905697,BROOKHAVEN/OGLETHORPE STATION,NA,33.860250000000001,-84.339146999999997,"8, 8, 25, 25, 47, 47, 110, 110","SB/WB, NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, NB/EB, SB/WB",DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
8598,1,8599,1,8599,8599,905707,NEW PEACHTREE RD,HOOD AVE,33.889521000000002,-84.302006000000006,47,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8599,1,8600,1,8600,8600,905708,JOHNSON FERRY RD,JEFFERSON CIR S,33.886892000000003,-84.317055999999994,825,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8600,1,8601,1,8601,8601,905709,CHAMBLEE TUCKER,PEACHTREE RD,33.888404000000001,-84.309379000000007,825,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8601,1,8602,1,8602,8602,905711,SHALLOWFORD RD NE,SHALLOWFORD PL,33.878965999999998,-84.287244000000001,133,SB/WB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
8602,1,8603,1,8603,8603,905712,N DRUID HILLS RD,CHILDERS RD,33.836601999999999,-84.342787999999999,8,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
